order_id,order_date,customer,email,product,category,quantity,unit_price,total_sale,region,sales_rep
ORD-1565,2024-11-20,Sunset Catering,orders@sunsetcatering.com,Wireless Mouse,Electronics,4,29.99,119.96,South,Tom B.
ORD-1779,2024-11-20,Novex Industries,purchase@novex.com,Monitor Arm,Furniture,13,89.99,1169.87,North,Lisa C.
ORD-1001,2024-11-23,Global Tech,info@globaltech.com,Laptop Stand,Electronics,5,45,225,South,Mike R.
ORD-1335,2024-11-23,Sunset Catering,orders@sunsetcatering.com,Standing Desk,Furniture,12,549,6588,East,Lisa C.
ORD-1926,2024-11-23,Global Tech,info@globaltech.com,Pdf Editor,Software,15,79,1185,North,Tom B.
ORD-1966,2024-11-23,Blue Ridge Llc,admin@blueridge.com,Stapler Pro,Office Supplies,9,22.5,202.5,South,Mike R.
ORD-1122,2024-11-24,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,15,79,1185,West,Tom B.
ORD-1232,2024-11-24,Greenleaf Ltd,contact@greenleaf.com,Laptop Stand,Electronics,10,45,450,North,Sarah J.
ORD-1560,2024-11-24,Bright Horizons,hello@brighthorizons.com,Antivirus 1yr,Software,2,59.99,119.98,South,Sarah J.
ORD-1126,2024-11-25,Metro Office Co,buy@metrooffice.com,Vpn Annual,Software,6,49,294,West,Tom B.
ORD-1703,2024-11-25,Sunshine Bakery,orders@sunshine.com,Monitor Arm,Furniture,6,89.99,539.94,West,Tom B.
ORD-1800,2024-11-25,Blue Ridge Llc,admin@blueridge.com,Monitor Arm,Furniture,13,89.99,1169.87,North,Anna K.
ORD-1038,2024-11-26,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,13,79,1027,North,Sarah J.
ORD-1550,2024-11-26,Greenleaf Ltd,contact@greenleaf.com,Webcam Hd,Electronics,2,35,70,South,Sarah J.
ORD-1797,2024-11-26,Rivera & Sons,contact@riverasons.com,Webcam Hd,Electronics,12,35,420,North,Mike R.
ORD-1362,2024-11-27,Greenleaf Ltd,contact@greenleaf.com,Standing Desk,Furniture,15,549,8235,East,Anna K.
ORD-1558,2024-11-28,Sunshine Bakery,orders@sunshine.com,"Monitor 27""",Electronics,8,220,1760,North,Lisa C.
ORD-1927,2024-11-28,Rivera & Sons,contact@riverasons.com,Stapler Pro,Office Supplies,13,22.5,292.5,North,Lisa C.
ORD-1631,2024-11-29,Novex Industries,purchase@novex.com,Pdf Editor,Software,10,79,790,North,Mike R.
ORD-1719,2024-11-29,Novex Industries,purchase@novex.com,Usb-C Hub,Electronics,11,49.99,549.89,East,Tom B.
ORD-1884,2024-11-29,Rivera & Sons,contact@riverasons.com,Laptop Stand,Electronics,1,45,45,West,Sarah J.
ORD-1134,2024-11-30,Metro Office Co,buy@metrooffice.com,Wireless Mouse,Electronics,7,29.99,209.93,West,Tom B.
ORD-1239,2024-11-30,Sunshine Bakery,orders@sunshine.com,Standing Desk,Furniture,4,549,2196,East,Mike R.
ORD-1500,2024-11-30,Metro Office Co,buy@metrooffice.com,Antivirus 1yr,Software,4,59.99,239.96,East,Sarah J.
ORD-1552,2024-11-30,Metro Office Co,buy@metrooffice.com,Pdf Editor,Software,3,79,237,North,Lisa C.
ORD-1861,2024-11-30,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,13,79,1027,South,Lisa C.
ORD-1416,2024-12-01,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,7,49,343,West,Lisa C.
ORD-1650,2024-12-01,Acme Corp,billing@acme.com,Pen Pack,Office Supplies,9,8.99,80.91,South,Mike R.
ORD-1695,2024-12-01,Sunshine Bakery,orders@sunshine.com,Mechanical Keyboard,Electronics,10,79.99,799.9,West,Tom B.
ORD-1606,2024-12-02,Rivera & Sons,contact@riverasons.com,Stapler Pro,Office Supplies,12,22.5,270,South,Tom B.
ORD-1632,2024-12-02,Greenleaf Ltd,contact@greenleaf.com,Desk Lamp,Office Supplies,13,34.99,454.87,North,Sarah J.
ORD-1893,2024-12-02,Greenleaf Ltd,contact@greenleaf.com,Mechanical Keyboard,Electronics,14,79.99,1119.86,South,Tom B.
ORD-1066,2024-12-03,Bright Horizons,hello@brighthorizons.com,Standing Desk,Furniture,11,549,6039,North,Sarah J.
ORD-1716,2024-12-03,Global Tech,info@globaltech.com,Standing Desk,Furniture,15,549,8235,West,Mike R.
ORD-1758,2024-12-03,Greenleaf Ltd,contact@greenleaf.com,"Monitor 27""",Electronics,2,220,440,East,Anna K.
ORD-1774,2024-12-03,Peak Solutions,info@peaksol.com,Antivirus 1yr,Software,8,59.99,479.92,North,Mike R.
ORD-1624,2024-12-04,Blue Ridge Llc,admin@blueridge.com,"Monitor 27""",Electronics,13,220,2860,East,Sarah J.
ORD-1173,2024-12-05,Sunshine Bakery,orders@sunshine.com,Pen Pack,Office Supplies,5,8.99,44.95,East,Tom B.
ORD-1228,2024-12-05,Novex Industries,purchase@novex.com,Standing Desk,Furniture,5,549,2745,South,Anna K.
ORD-1395,2024-12-05,Acme Corp,billing@acme.com,Pen Pack,Office Supplies,9,8.99,80.91,West,Lisa C.
ORD-1944,2024-12-05,Bright Horizons,hello@brighthorizons.com,Vpn Annual,Software,10,49,490,East,Anna K.
ORD-1495,2024-12-06,Peak Solutions,info@peaksol.com,Vpn Annual,Software,1,49,49,East,Lisa C.
ORD-1792,2024-12-06,Acme Corp,billing@acme.com,Ergonomic Chair,Furniture,2,325,650,East,Tom B.
ORD-1996,2024-12-06,Metro Office Co,buy@metrooffice.com,Webcam Hd,Electronics,1,35,35,East,Mike R.
ORD-1481,2024-12-07,Sunset Catering,orders@sunsetcatering.com,Webcam Hd,Electronics,1,35,35,West,Tom B.
ORD-1540,2024-12-07,Peak Solutions,info@peaksol.com,Wireless Mouse,Electronics,14,29.99,419.86,North,Sarah J.
ORD-1544,2024-12-07,Metro Office Co,buy@metrooffice.com,Monitor Arm,Furniture,14,89.99,1259.86,East,Lisa C.
ORD-1568,2024-12-07,Blue Ridge Llc,admin@blueridge.com,Antivirus 1yr,Software,4,59.99,239.96,West,Anna K.
ORD-1646,2024-12-08,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,7,49,343,East,Anna K.
ORD-1082,2024-12-09,Greenleaf Ltd,contact@greenleaf.com,Laptop Stand,Electronics,11,45,495,West,Anna K.
ORD-1202,2024-12-09,Novex Industries,purchase@novex.com,Ergonomic Chair,Furniture,14,325,4550,South,Lisa C.
ORD-1012,2024-12-10,Metro Office Co,buy@metrooffice.com,Wireless Mouse,Electronics,7,29.99,209.93,East,Sarah J.
ORD-1108,2024-12-10,Global Tech,info@globaltech.com,Vpn Annual,Software,5,49,245,North,Anna K.
ORD-1445,2024-12-10,Sunshine Bakery,orders@sunshine.com,Vpn Annual,Software,15,49,735,West,Tom B.
ORD-1668,2024-12-10,Novex Industries,purchase@novex.com,Stapler Pro,Office Supplies,12,22.5,270,East,Anna K.
ORD-1223,2024-12-11,Greenleaf Ltd,contact@greenleaf.com,Standing Desk,Furniture,13,549,7137,North,Anna K.
ORD-1813,2024-12-11,Bright Horizons,hello@brighthorizons.com,Pdf Editor,Software,7,79,553,North,Anna K.
ORD-1136,2024-12-12,Bright Horizons,hello@brighthorizons.com,Standing Desk,Furniture,13,549,7137,South,Sarah J.
ORD-1212,2024-12-12,Novex Industries,purchase@novex.com,Vpn Annual,Software,2,49,98,North,Sarah J.
ORD-1341,2024-12-13,Bright Horizons,hello@brighthorizons.com,Stapler Pro,Office Supplies,4,22.5,90,North,Sarah J.
ORD-1506,2024-12-13,Sunshine Bakery,orders@sunshine.com,Pdf Editor,Software,11,79,869,South,Sarah J.
ORD-1593,2024-12-13,Acme Corp,billing@acme.com,Standing Desk,Furniture,10,549,5490,North,Tom B.
ORD-1600,2024-12-13,Novex Industries,purchase@novex.com,Notebook Set,Office Supplies,5,18,90,South,Tom B.
ORD-1942,2024-12-13,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,13,325,4225,East,Anna K.
ORD-1007,2024-12-14,Greenleaf Ltd,contact@greenleaf.com,Laptop Stand,Electronics,15,45,675,East,Lisa C.
ORD-1478,2024-12-14,Metro Office Co,buy@metrooffice.com,Usb-C Hub,Electronics,15,49.99,749.85,North,Mike R.
ORD-1444,2024-12-15,Novex Industries,purchase@novex.com,Monitor Arm,Furniture,8,89.99,719.92,East,Mike R.
ORD-1793,2024-12-16,Delta Supplies,orders@deltasupplies.com,Vpn Annual,Software,2,49,98,South,Anna K.
ORD-1091,2024-12-16,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,3,49,147,South,Sarah J.
ORD-1678,2024-12-16,Bright Horizons,hello@brighthorizons.com,Ergonomic Chair,Furniture,8,325,2600,South,Lisa C.
ORD-1696,2024-12-16,Global Tech,info@globaltech.com,Ergonomic Chair,Furniture,12,325,3900,West,Anna K.
ORD-1769,2024-12-16,Rivera & Sons,contact@riverasons.com,Mechanical Keyboard,Electronics,1,79.99,79.99,North,Tom B.
ORD-1819,2024-12-16,Sunset Catering,orders@sunsetcatering.com,Mechanical Keyboard,Electronics,1,79.99,79.99,West,Sarah J.
ORD-1517,2024-12-17,Bright Horizons,hello@brighthorizons.com,Notebook Set,Office Supplies,3,18,54,West,Anna K.
ORD-1298,2024-12-18,Novex Industries,purchase@novex.com,Antivirus 1yr,Software,7,59.99,419.93,West,Sarah J.
ORD-1373,2024-12-18,Rivera & Sons,contact@riverasons.com,Ergonomic Chair,Furniture,4,325,1300,South,Sarah J.
ORD-1194,2024-12-19,Rivera & Sons,contact@riverasons.com,Laptop Stand,Electronics,8,45,360,East,Lisa C.
ORD-1888,2024-12-19,Global Tech,info@globaltech.com,Monitor Arm,Furniture,9,89.99,809.91,East,Tom B.
ORD-1254,2024-12-21,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,8,49,392,South,Lisa C.
ORD-1290,2024-12-21,Greenleaf Ltd,contact@greenleaf.com,Mechanical Keyboard,Electronics,10,79.99,799.9,North,Lisa C.
ORD-1546,2024-12-21,Peak Solutions,info@peaksol.com,Ergonomic Chair,Furniture,13,325,4225,South,Tom B.
ORD-1816,2024-12-21,Rivera & Sons,contact@riverasons.com,"Monitor 27""",Electronics,13,220,2860,North,Tom B.
ORD-1489,2024-12-22,Acme Corp,billing@acme.com,Pdf Editor,Software,12,79,948,South,Mike R.
ORD-1858,2024-12-23,Metro Office Co,buy@metrooffice.com,Desk Organizer,Office Supplies,1,12.5,12.5,West,Mike R.
ORD-1638,2024-12-24,Sunshine Bakery,orders@sunshine.com,Stapler Pro,Office Supplies,15,22.5,337.5,North,Mike R.
ORD-1547,2024-12-25,Global Tech,info@globaltech.com,Pen Pack,Office Supplies,1,8.99,8.99,South,Sarah J.
ORD-1998,2024-12-25,Metro Office Co,buy@metrooffice.com,Monitor Arm,Furniture,7,89.99,629.93,West,Anna K.
ORD-1110,2024-12-27,Sunshine Bakery,orders@sunshine.com,Stapler Pro,Office Supplies,6,22.5,135,West,Anna K.
ORD-1667,2024-12-27,Greenleaf Ltd,contact@greenleaf.com,Notebook Set,Office Supplies,2,18,36,West,Sarah J.
ORD-1756,2024-12-27,Sunshine Bakery,orders@sunshine.com,Desk Lamp,Office Supplies,1,34.99,34.99,North,Anna K.
ORD-1080,2024-12-28,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,9,49,441,South,Lisa C.
ORD-1307,2024-12-28,Blue Ridge Llc,admin@blueridge.com,Desk Organizer,Office Supplies,2,12.5,25,North,Tom B.
ORD-1881,2024-12-28,Sunshine Bakery,orders@sunshine.com,Stapler Pro,Office Supplies,4,22.5,90,West,Sarah J.
ORD-1961,2024-12-28,Bright Horizons,hello@brighthorizons.com,Laptop Stand,Electronics,3,45,135,South,Sarah J.
ORD-1049,2024-12-29,Sunshine Bakery,orders@sunshine.com,Monitor Arm,Furniture,1,89.99,89.99,West,Sarah J.
ORD-1154,2024-12-29,Delta Supplies,orders@deltasupplies.com,Antivirus 1yr,Software,10,59.99,599.9,South,Mike R.
ORD-1475,2024-12-29,Sunshine Bakery,orders@sunshine.com,Monitor Arm,Furniture,12,89.99,1079.88,West,Tom B.
ORD-1551,2024-12-29,Rivera & Sons,contact@riverasons.com,Antivirus 1yr,Software,5,59.99,299.95,North,Anna K.
ORD-1172,2024-12-30,Blue Ridge Llc,admin@blueridge.com,Wireless Mouse,Electronics,15,29.99,449.85,South,Anna K.
ORD-1199,2024-12-30,Greenleaf Ltd,contact@greenleaf.com,Standing Desk,Furniture,15,549,8235,West,Lisa C.
ORD-1222,2024-12-30,Greenleaf Ltd,contact@greenleaf.com,Notebook Set,Office Supplies,4,18,72,East,Lisa C.
ORD-1237,2024-12-30,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,14,79,1106,East,Mike R.
ORD-1637,2024-12-30,Blue Ridge Llc,admin@blueridge.com,Webcam Hd,Electronics,15,35,525,East,Anna K.
ORD-1796,2024-12-30,Sunshine Bakery,orders@sunshine.com,Ergonomic Chair,Furniture,8,325,2600,South,Mike R.
ORD-1865,2024-12-30,Novex Industries,purchase@novex.com,Standing Desk,Furniture,1,549,549,North,Tom B.
ORD-1087,2024-12-31,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,3,325,975,North,Lisa C.
ORD-1313,2024-12-31,Bright Horizons,hello@brighthorizons.com,Wireless Mouse,Electronics,5,29.99,149.95,North,Anna K.
ORD-1514,2024-12-31,Novex Industries,purchase@novex.com,Desk Lamp,Office Supplies,14,34.99,489.86,South,Lisa C.
ORD-1520,2024-12-31,Peak Solutions,info@peaksol.com,Ergonomic Chair,Furniture,12,325,3900,North,Anna K.
ORD-1845,2024-12-31,Rivera & Sons,contact@riverasons.com,Stapler Pro,Office Supplies,13,22.5,292.5,North,Sarah J.
